filename,scene_label
audio/tram-lisbon-1035-40049-a.wav,transportation
audio/park-prague-1038-40050-a.wav,outdoor
audio/public_square-lisbon-1039-40051-a.wav,outdoor
audio/airport-lyon-1041-40053-a.wav,indoor
audio/tram-prague-1042-40054-a.wav,transportation
audio/shopping_mall-lyon-1043-40055-a.wav,indoor
audio/shopping_mall-prague-1031-40056-a.wav,indoor
audio/park-prague-1038-40057-a.wav,outdoor
audio/shopping_mall-lyon-1043-40058-a.wav,indoor
audio/public_square-lyon-1024-40059-a.wav,outdoor
audio/shopping_mall-lyon-1043-40060-a.wav,indoor
audio/street_traffic-lyon-1045-40062-a.wav,outdoor
audio/tram-lisbon-1046-40063-a.wav,transportation
audio/street_pedestrian-lyon-1047-40064-a.wav,outdoor
audio/street_pedestrian-prague-1051-40068-a.wav,outdoor
audio/metro_station-lyon-1028-40069-a.wav,indoor
audio/park-lisbon-1052-40070-a.wav,outdoor
audio/park-prague-1038-40071-a.wav,outdoor
audio/shopping_mall-prague-1009-40072-a.wav,indoor
audio/airport-lisbon-1000-40073-a.wav,indoor
audio/public_square-lyon-1024-40074-a.wav,outdoor
audio/shopping_mall-prague-1053-40075-a.wav,indoor
audio/metro-prague-1054-40076-a.wav,transportation
audio/metro-lisbon-1055-40077-a.wav,transportation
audio/public_square-lyon-1056-40078-a.wav,outdoor
audio/park-lisbon-1057-40079-a.wav,outdoor
audio/street_traffic-lyon-1045-40081-a.wav,outdoor
audio/bus-lisbon-1059-40082-a.wav,transportation
audio/park-lyon-1060-40084-a.wav,outdoor
audio/metro-prague-1026-40088-a.wav,transportation
audio/tram-lisbon-1035-40089-a.wav,transportation
audio/street_pedestrian-lyon-1003-40091-a.wav,outdoor
audio/park-prague-1038-40092-a.wav,outdoor
audio/metro-lyon-1064-40093-a.wav,transportation
audio/shopping_mall-lyon-1066-40095-a.wav,indoor
audio/street_traffic-lisbon-1067-40096-a.wav,outdoor
audio/public_square-prague-1027-40097-a.wav,outdoor
audio/street_pedestrian-lyon-1047-40098-a.wav,outdoor
audio/public_square-lisbon-1068-40099-a.wav,outdoor
audio/metro_station-lyon-1010-40100-a.wav,indoor
audio/airport-prague-1069-40101-a.wav,indoor
audio/bus-lisbon-1070-40102-a.wav,transportation
audio/public_square-lisbon-1039-40103-a.wav,outdoor
audio/tram-prague-1071-40104-a.wav,transportation
audio/street_pedestrian-lyon-1072-40105-a.wav,outdoor
audio/bus-lyon-1073-40106-a.wav,transportation
audio/street_traffic-prague-1033-40107-a.wav,outdoor
audio/metro-lyon-1064-40109-a.wav,transportation
audio/public_square-prague-1075-40110-a.wav,outdoor
audio/metro_station-lisbon-1021-40111-a.wav,indoor
audio/street_traffic-lisbon-1076-40113-a.wav,outdoor
audio/metro_station-lyon-1077-40115-a.wav,indoor
audio/public_square-lisbon-1068-40116-a.wav,outdoor
audio/metro_station-lisbon-1007-40117-a.wav,indoor
audio/metro-lyon-1079-40120-a.wav,transportation
audio/shopping_mall-lyon-1066-40121-a.wav,indoor
audio/shopping_mall-prague-1053-40122-a.wav,indoor
audio/metro_station-lisbon-1021-40123-a.wav,indoor
audio/park-lisbon-1052-40127-a.wav,outdoor
audio/metro-prague-1081-40128-a.wav,transportation
audio/metro-lyon-1082-40129-a.wav,transportation
audio/street_pedestrian-prague-1051-40130-a.wav,outdoor
audio/street_pedestrian-prague-1085-40133-a.wav,outdoor
audio/public_square-prague-1075-40134-a.wav,outdoor
audio/shopping_mall-prague-1009-40135-a.wav,indoor
audio/street_pedestrian-lyon-1072-40136-a.wav,outdoor
audio/tram-prague-1086-40137-a.wav,transportation
audio/public_square-lyon-1056-40138-a.wav,outdoor
audio/tram-prague-1088-40140-a.wav,transportation
audio/street_traffic-lyon-1029-40142-a.wav,outdoor
audio/park-prague-1038-40144-a.wav,outdoor
audio/street_traffic-lyon-1045-40145-a.wav,outdoor
audio/street_pedestrian-prague-1085-40146-a.wav,outdoor
audio/airport-prague-1034-40148-a.wav,indoor
audio/bus-prague-1090-40149-a.wav,transportation
audio/tram-lyon-1091-40150-a.wav,transportation
audio/airport-prague-1069-40151-a.wav,indoor
audio/park-prague-1092-40152-a.wav,outdoor
audio/tram-lyon-1093-40153-a.wav,transportation
audio/tram-lisbon-1035-40155-a.wav,transportation
audio/airport-lyon-1041-40156-a.wav,indoor
audio/airport-lyon-1095-40158-a.wav,indoor
audio/shopping_mall-lyon-1066-40159-a.wav,indoor
audio/street_traffic-lisbon-1067-40161-a.wav,outdoor
audio/shopping_mall-lyon-1043-40162-a.wav,indoor
audio/park-lisbon-1052-40163-a.wav,outdoor
audio/bus-lyon-1001-40164-a.wav,transportation
audio/metro_station-lisbon-1021-40166-a.wav,indoor
audio/street_pedestrian-lisbon-1098-40167-a.wav,outdoor
audio/park-lyon-1060-40168-a.wav,outdoor
audio/street_pedestrian-lisbon-1099-40169-a.wav,outdoor
audio/metro_station-lisbon-1020-40170-a.wav,indoor
audio/tram-lisbon-1100-40171-a.wav,transportation
audio/airport-lyon-1101-40173-a.wav,indoor
audio/airport-lyon-1041-40175-a.wav,indoor
audio/street_traffic-lisbon-1008-40176-a.wav,outdoor
audio/bus-prague-1102-40177-a.wav,transportation
audio/tram-lyon-1103-40178-a.wav,transportation
audio/street_traffic-lyon-1045-40180-a.wav,outdoor
audio/street_pedestrian-lyon-1047-40181-a.wav,outdoor
audio/street_traffic-lisbon-1008-40182-a.wav,outdoor
audio/shopping_mall-lyon-1043-40183-a.wav,indoor
audio/park-lisbon-1104-40185-a.wav,outdoor
audio/metro-lyon-1082-40187-a.wav,transportation
audio/park-prague-1105-40189-a.wav,outdoor
audio/tram-prague-1088-40190-a.wav,transportation
audio/bus-lisbon-1106-40191-a.wav,transportation
audio/shopping_mall-lisbon-1002-40192-a.wav,indoor
audio/tram-prague-1071-40193-a.wav,transportation
audio/metro-lisbon-1107-40194-a.wav,transportation
audio/tram-prague-1109-40196-a.wav,transportation
audio/street_traffic-lyon-1110-40197-a.wav,outdoor
audio/shopping_mall-lyon-1066-40198-a.wav,indoor
audio/street_traffic-lyon-1029-40200-a.wav,outdoor
audio/public_square-lyon-1017-40201-a.wav,outdoor
audio/park-lyon-1012-40203-a.wav,outdoor
audio/tram-prague-1088-40204-a.wav,transportation
audio/metro_station-lisbon-1021-40205-a.wav,indoor
audio/public_square-prague-1111-40206-a.wav,outdoor
audio/street_pedestrian-lyon-1003-40207-a.wav,outdoor
audio/street_pedestrian-lyon-1047-40208-a.wav,outdoor
audio/public_square-lyon-1056-40210-a.wav,outdoor
audio/tram-lyon-1112-40211-a.wav,transportation
audio/metro-prague-1113-40212-a.wav,transportation
audio/airport-lisbon-1114-40213-a.wav,indoor
audio/public_square-lisbon-1068-40215-a.wav,outdoor
audio/street_pedestrian-lisbon-1098-40216-a.wav,outdoor
audio/metro-prague-1054-40217-a.wav,transportation
audio/airport-lisbon-1114-40219-a.wav,indoor
audio/public_square-lisbon-1116-40221-a.wav,outdoor
audio/metro-prague-1026-40222-a.wav,transportation
audio/metro_station-lisbon-1020-40224-a.wav,indoor
audio/street_traffic-lisbon-1008-40225-a.wav,outdoor
audio/park-lyon-1012-40226-a.wav,outdoor
audio/park-prague-1038-40227-a.wav,outdoor
audio/shopping_mall-lisbon-1002-40228-a.wav,indoor
audio/metro_station-prague-1118-40229-a.wav,indoor
audio/public_square-lisbon-1039-40230-a.wav,outdoor
audio/metro-lisbon-1119-40232-a.wav,transportation
audio/bus-prague-1120-40233-a.wav,transportation
audio/metro-lisbon-1121-40234-a.wav,transportation
audio/metro_station-lisbon-1007-40235-a.wav,indoor
audio/bus-prague-1030-40237-a.wav,transportation
audio/street_pedestrian-lisbon-1098-40238-a.wav,outdoor
audio/shopping_mall-lisbon-1002-40239-a.wav,indoor
audio/street_traffic-lisbon-1067-40241-a.wav,outdoor
audio/airport-lisbon-1000-40242-a.wav,indoor
audio/airport-lisbon-1122-40244-a.wav,indoor
audio/airport-lyon-1095-40245-a.wav,indoor
audio/public_square-lisbon-1039-40246-a.wav,outdoor
audio/shopping_mall-prague-1053-40247-a.wav,indoor
audio/park-lyon-1012-40249-a.wav,outdoor
audio/metro_station-lisbon-1007-40250-a.wav,indoor
audio/park-lyon-1012-40251-a.wav,outdoor
audio/metro_station-lyon-1077-40252-a.wav,indoor
audio/public_square-lisbon-1116-40253-a.wav,outdoor
audio/public_square-lisbon-1068-40254-a.wav,outdoor
audio/shopping_mall-prague-1009-40255-a.wav,indoor
audio/bus-lisbon-1123-40256-a.wav,transportation
audio/airport-prague-1069-40257-a.wav,indoor
audio/bus-lyon-1124-40260-a.wav,transportation
audio/street_pedestrian-lyon-1072-40261-a.wav,outdoor
audio/airport-prague-1034-40262-a.wav,indoor
audio/shopping_mall-prague-1009-40263-a.wav,indoor
audio/street_pedestrian-lisbon-1098-40264-a.wav,outdoor
audio/airport-prague-1015-40266-a.wav,indoor
audio/street_traffic-lisbon-1067-40267-a.wav,outdoor
audio/tram-lisbon-1046-40268-a.wav,transportation
audio/airport-prague-1034-40269-a.wav,indoor
audio/shopping_mall-lisbon-1125-40271-a.wav,indoor
audio/street_pedestrian-prague-1051-40272-a.wav,outdoor
audio/metro_station-prague-1118-40273-a.wav,indoor
audio/park-prague-1038-40274-a.wav,outdoor
audio/metro_station-lisbon-1020-40275-a.wav,indoor
audio/tram-prague-1086-40276-a.wav,transportation
audio/public_square-lisbon-1039-40277-a.wav,outdoor
audio/street_traffic-lisbon-1008-40278-a.wav,outdoor
audio/tram-lyon-1103-40279-a.wav,transportation
audio/airport-lisbon-1000-40280-a.wav,indoor
audio/metro-lyon-1126-40281-a.wav,transportation
audio/metro_station-prague-1118-40283-a.wav,indoor
audio/tram-prague-1109-40284-a.wav,transportation
audio/bus-lisbon-1128-40285-a.wav,transportation
audio/street_pedestrian-lisbon-1004-40286-a.wav,outdoor
audio/park-lisbon-1104-40290-a.wav,outdoor
audio/bus-lyon-1129-40291-a.wav,transportation
audio/park-prague-1092-40292-a.wav,outdoor
audio/public_square-prague-1111-40293-a.wav,outdoor
audio/park-lisbon-1057-40294-a.wav,outdoor
audio/park-lyon-1060-40295-a.wav,outdoor
audio/public_square-lisbon-1116-40297-a.wav,outdoor
audio/street_traffic-lyon-1029-40298-a.wav,outdoor
audio/park-prague-1092-40299-a.wav,outdoor
audio/street_pedestrian-lisbon-1098-40300-a.wav,outdoor
audio/tram-lisbon-1046-40301-a.wav,transportation
audio/metro_station-lisbon-1021-40302-a.wav,indoor
audio/shopping_mall-prague-1031-40304-a.wav,indoor
audio/metro-prague-1022-40305-a.wav,transportation
audio/bus-lyon-1001-40306-a.wav,transportation
audio/park-lisbon-1052-40307-a.wav,outdoor
audio/metro_station-prague-1130-40308-a.wav,indoor
audio/public_square-lyon-1056-40310-a.wav,outdoor
audio/metro-prague-1081-40311-a.wav,transportation
audio/metro-lyon-1082-40313-a.wav,transportation
audio/park-prague-1105-40315-a.wav,outdoor
audio/metro-lyon-1079-40316-a.wav,transportation
audio/tram-lisbon-1131-40317-a.wav,transportation
audio/bus-prague-1090-40318-a.wav,transportation
audio/park-lisbon-1104-40319-a.wav,outdoor
audio/metro_station-lisbon-1020-40321-a.wav,indoor
audio/public_square-lisbon-1116-40323-a.wav,outdoor
audio/park-prague-1038-40324-a.wav,outdoor
audio/metro_station-lisbon-1020-40325-a.wav,indoor
audio/airport-lisbon-1122-40326-a.wav,indoor
audio/airport-lisbon-1000-40329-a.wav,indoor
audio/metro-lisbon-1119-40333-a.wav,transportation
audio/airport-lisbon-1122-40334-a.wav,indoor
audio/shopping_mall-lyon-1043-40337-a.wav,indoor
audio/park-prague-1038-40338-a.wav,outdoor
audio/metro-lisbon-1119-40339-a.wav,transportation
audio/park-prague-1105-40340-a.wav,outdoor
audio/airport-lisbon-1000-40342-a.wav,indoor
audio/tram-prague-1135-40343-a.wav,transportation
audio/airport-lisbon-1122-40344-a.wav,indoor
audio/street_traffic-prague-1033-40346-a.wav,outdoor
audio/park-lisbon-1052-40347-a.wav,outdoor
audio/metro_station-lyon-1010-40348-a.wav,indoor
audio/bus-lisbon-1013-40349-a.wav,transportation
audio/metro_station-lyon-1077-40350-a.wav,indoor
audio/street_traffic-lisbon-1008-40351-a.wav,outdoor
audio/tram-lisbon-1131-40352-a.wav,transportation
audio/street_pedestrian-prague-1051-40354-a.wav,outdoor
audio/metro-lisbon-1136-40355-a.wav,transportation
audio/shopping_mall-lisbon-1137-40356-a.wav,indoor
audio/park-prague-1105-40358-a.wav,outdoor
audio/metro-lyon-1082-40359-a.wav,transportation
audio/airport-lyon-1041-40360-a.wav,indoor
audio/street_traffic-lisbon-1076-40362-a.wav,outdoor
audio/street_traffic-lyon-1110-40363-a.wav,outdoor
audio/street_traffic-lisbon-1008-40364-a.wav,outdoor
audio/street_pedestrian-lyon-1072-40365-a.wav,outdoor
audio/bus-prague-1138-40366-a.wav,transportation
audio/public_square-lyon-1017-40367-a.wav,outdoor
audio/metro-lyon-1139-40368-a.wav,transportation
audio/metro_station-prague-1118-40369-a.wav,indoor
audio/bus-lyon-1129-40370-a.wav,transportation
audio/bus-lisbon-1140-40372-a.wav,transportation
audio/street_pedestrian-lisbon-1098-40373-a.wav,outdoor
audio/metro_station-prague-1130-40374-a.wav,indoor
audio/park-lisbon-1052-40375-a.wav,outdoor
audio/tram-prague-1135-40379-a.wav,transportation
audio/public_square-lisbon-1116-40380-a.wav,outdoor
audio/metro-lyon-1126-40381-a.wav,transportation
audio/public_square-prague-1075-40382-a.wav,outdoor
audio/park-prague-1092-40383-a.wav,outdoor
audio/shopping_mall-lyon-1066-40384-a.wav,indoor
audio/airport-lyon-1101-40386-a.wav,indoor
audio/metro-lyon-1126-40388-a.wav,transportation
audio/shopping_mall-prague-1031-40390-a.wav,indoor
audio/shopping_mall-lisbon-1002-40391-a.wav,indoor
audio/street_traffic-lisbon-1008-40392-a.wav,outdoor
audio/airport-lyon-1041-40393-a.wav,indoor
audio/park-prague-1038-40394-a.wav,outdoor
audio/shopping_mall-lyon-1066-40395-a.wav,indoor
audio/metro_station-lisbon-1020-40397-a.wav,indoor
audio/park-lyon-1012-40398-a.wav,outdoor
audio/street_pedestrian-lyon-1072-40399-a.wav,outdoor
audio/public_square-prague-1111-40400-a.wav,outdoor
audio/public_square-lyon-1017-40401-a.wav,outdoor
audio/bus-lisbon-1059-40403-a.wav,transportation
audio/public_square-prague-1075-40404-a.wav,outdoor
audio/public_square-lisbon-1068-40405-a.wav,outdoor
audio/public_square-lisbon-1039-40406-a.wav,outdoor
audio/shopping_mall-lyon-1043-40407-a.wav,indoor
audio/airport-lisbon-1114-40411-a.wav,indoor
audio/street_traffic-lyon-1045-40412-a.wav,outdoor
audio/street_traffic-lyon-1110-40413-a.wav,outdoor
audio/park-lyon-1144-40414-a.wav,outdoor
audio/street_pedestrian-lyon-1072-40415-a.wav,outdoor
audio/shopping_mall-lisbon-1002-40416-a.wav,indoor
audio/airport-prague-1015-40417-a.wav,indoor
audio/street_traffic-lyon-1045-40419-a.wav,outdoor
audio/metro-lisbon-1145-40420-a.wav,transportation
audio/shopping_mall-prague-1009-40421-a.wav,indoor
audio/bus-lisbon-1070-40422-a.wav,transportation
audio/tram-prague-1086-40423-a.wav,transportation
audio/street_traffic-prague-1006-40424-a.wav,outdoor
audio/street_traffic-lisbon-1067-40426-a.wav,outdoor
audio/tram-prague-1135-40427-a.wav,transportation
audio/bus-lisbon-1123-40428-a.wav,transportation
audio/street_pedestrian-lisbon-1099-40429-a.wav,outdoor
audio/park-prague-1038-40430-a.wav,outdoor
audio/street_pedestrian-lyon-1047-40431-a.wav,outdoor
audio/bus-lisbon-1128-40432-a.wav,transportation
audio/metro-prague-1054-40433-a.wav,transportation
audio/bus-prague-1120-40435-a.wav,transportation
audio/airport-prague-1023-40436-a.wav,indoor
audio/public_square-lyon-1017-40438-a.wav,outdoor
audio/airport-prague-1015-40439-a.wav,indoor
audio/bus-lisbon-1128-40440-a.wav,transportation
audio/metro-lyon-1079-40441-a.wav,transportation
audio/metro_station-lyon-1028-40442-a.wav,indoor
audio/park-lyon-1060-40443-a.wav,outdoor
audio/metro_station-prague-1130-40444-a.wav,indoor
audio/street_traffic-prague-1033-40445-a.wav,outdoor
audio/street_pedestrian-lyon-1003-40446-a.wav,outdoor
audio/street_pedestrian-prague-1085-40447-a.wav,outdoor
audio/public_square-lyon-1056-40449-a.wav,outdoor
audio/public_square-prague-1075-40451-a.wav,outdoor
audio/shopping_mall-lyon-1066-40452-a.wav,indoor
audio/street_pedestrian-lisbon-1099-40454-a.wav,outdoor
audio/metro-prague-1026-40455-a.wav,transportation
audio/bus-prague-1120-40458-a.wav,transportation
audio/bus-lyon-1124-40459-a.wav,transportation
audio/airport-lisbon-1000-40463-a.wav,indoor
audio/street_traffic-lisbon-1008-40464-a.wav,outdoor
audio/public_square-lyon-1024-40465-a.wav,outdoor
audio/bus-prague-1147-40467-a.wav,transportation
audio/public_square-lisbon-1068-40468-a.wav,outdoor
audio/park-lisbon-1052-40469-a.wav,outdoor
audio/shopping_mall-lisbon-1125-40470-a.wav,indoor
audio/metro-lyon-1079-40471-a.wav,transportation
audio/shopping_mall-lisbon-1137-40472-a.wav,indoor
audio/tram-lisbon-1100-40473-a.wav,transportation
audio/public_square-lisbon-1068-40474-a.wav,outdoor
audio/metro_station-prague-1118-40475-a.wav,indoor
audio/metro-lisbon-1148-40476-a.wav,transportation
audio/bus-lisbon-1070-40477-a.wav,transportation
audio/shopping_mall-lyon-1043-40478-a.wav,indoor
audio/shopping_mall-prague-1053-40479-a.wav,indoor
audio/metro-lisbon-1055-40480-a.wav,transportation
audio/street_pedestrian-lisbon-1098-40481-a.wav,outdoor
audio/shopping_mall-prague-1009-40482-a.wav,indoor
audio/shopping_mall-lyon-1043-40483-a.wav,indoor
audio/shopping_mall-lisbon-1125-40484-a.wav,indoor
audio/park-prague-1038-40485-a.wav,outdoor
audio/public_square-lyon-1024-40487-a.wav,outdoor
audio/tram-prague-1071-40488-a.wav,transportation
audio/bus-prague-1138-40489-a.wav,transportation
audio/park-prague-1105-40490-a.wav,outdoor
audio/public_square-lisbon-1068-40491-a.wav,outdoor
audio/park-prague-1105-40492-a.wav,outdoor
audio/tram-lisbon-1131-40493-a.wav,transportation
audio/airport-lisbon-1114-40495-a.wav,indoor
audio/shopping_mall-prague-1009-40496-a.wav,indoor
audio/public_square-lisbon-1116-40497-a.wav,outdoor
audio/bus-prague-1102-40498-a.wav,transportation
audio/public_square-lisbon-1116-40499-a.wav,outdoor
audio/street_traffic-lyon-1029-40501-a.wav,outdoor
audio/tram-lisbon-1046-40502-a.wav,transportation
audio/shopping_mall-lyon-1043-40503-a.wav,indoor
audio/airport-prague-1023-40504-a.wav,indoor
audio/park-prague-1092-40506-a.wav,outdoor
audio/street_traffic-lyon-1110-40509-a.wav,outdoor
audio/park-prague-1038-40510-a.wav,outdoor
audio/metro-lyon-1064-40512-a.wav,transportation
audio/metro-lyon-1149-40513-a.wav,transportation
audio/metro-prague-1022-40514-a.wav,transportation
audio/tram-lyon-1112-40515-a.wav,transportation
audio/park-lyon-1060-40517-a.wav,outdoor
audio/park-prague-1038-40518-a.wav,outdoor
audio/tram-lyon-1150-40519-a.wav,transportation
audio/tram-prague-1151-40520-a.wav,transportation
audio/shopping_mall-lisbon-1125-40521-a.wav,indoor
audio/street_pedestrian-lisbon-1099-40523-a.wav,outdoor
audio/metro_station-lyon-1028-40524-a.wav,indoor
audio/metro-lyon-1139-40525-a.wav,transportation
audio/airport-prague-1023-40527-a.wav,indoor
audio/airport-lisbon-1000-40528-a.wav,indoor
audio/bus-lisbon-1013-40529-a.wav,transportation
audio/airport-lyon-1041-40530-a.wav,indoor
audio/street_traffic-lyon-1045-40531-a.wav,outdoor
audio/metro-lisbon-1145-40532-a.wav,transportation
audio/street_pedestrian-lyon-1047-40533-a.wav,outdoor
audio/tram-prague-1088-40537-a.wav,transportation
audio/street_pedestrian-lisbon-1099-40538-a.wav,outdoor
audio/public_square-lyon-1024-40539-a.wav,outdoor
audio/metro_station-prague-1019-40540-a.wav,indoor
audio/metro-lyon-1126-40541-a.wav,transportation
audio/airport-prague-1023-40542-a.wav,indoor
audio/tram-prague-1042-40543-a.wav,transportation
audio/street_pedestrian-lyon-1047-40545-a.wav,outdoor
audio/public_square-lyon-1056-40546-a.wav,outdoor
audio/public_square-lyon-1017-40547-a.wav,outdoor
audio/public_square-prague-1152-40549-a.wav,outdoor
audio/metro_station-lyon-1077-40550-a.wav,indoor
audio/street_traffic-prague-1153-40551-a.wav,outdoor
audio/tram-lisbon-1046-40555-a.wav,transportation
audio/shopping_mall-lyon-1066-40561-a.wav,indoor
audio/park-lisbon-1057-40562-a.wav,outdoor
audio/street_traffic-lyon-1029-40563-a.wav,outdoor
audio/tram-prague-1109-40566-a.wav,transportation
audio/tram-lisbon-1035-40567-a.wav,transportation
audio/street_traffic-lisbon-1008-40571-a.wav,outdoor
audio/metro_station-lisbon-1021-40572-a.wav,indoor
audio/park-lisbon-1104-40573-a.wav,outdoor
audio/bus-lisbon-1070-40576-a.wav,transportation
audio/street_pedestrian-prague-1037-40580-a.wav,outdoor
audio/bus-prague-1102-40581-a.wav,transportation
audio/street_pedestrian-prague-1037-40582-a.wav,outdoor
audio/airport-prague-1069-40583-a.wav,indoor
audio/tram-prague-1109-40585-a.wav,transportation
audio/shopping_mall-lisbon-1125-40586-a.wav,indoor
audio/bus-lisbon-1128-40587-a.wav,transportation
audio/park-prague-1105-40588-a.wav,outdoor
audio/metro_station-lisbon-1020-40592-a.wav,indoor
audio/public_square-lisbon-1068-40593-a.wav,outdoor
audio/bus-prague-1138-40594-a.wav,transportation
audio/park-prague-1105-40595-a.wav,outdoor
audio/tram-prague-1109-40596-a.wav,transportation
audio/public_square-lyon-1056-40597-a.wav,outdoor
audio/shopping_mall-lisbon-1002-40598-a.wav,indoor
audio/public_square-prague-1027-40599-a.wav,outdoor
audio/public_square-lyon-1056-40600-a.wav,outdoor
audio/metro-prague-1054-40601-a.wav,transportation
audio/metro_station-prague-1019-40602-a.wav,indoor
audio/street_pedestrian-prague-1085-40606-a.wav,outdoor
audio/public_square-lisbon-1116-40607-a.wav,outdoor
audio/park-lyon-1060-40608-a.wav,outdoor
audio/street_traffic-lisbon-1076-40609-a.wav,outdoor
audio/park-lisbon-1057-40611-a.wav,outdoor
audio/tram-lyon-1103-40612-a.wav,transportation
audio/street_traffic-prague-1033-40614-a.wav,outdoor
audio/shopping_mall-lyon-1043-40615-a.wav,indoor
audio/shopping_mall-prague-1031-40617-a.wav,indoor
audio/tram-prague-1151-40618-a.wav,transportation
audio/metro-lisbon-1107-40619-a.wav,transportation
audio/shopping_mall-lisbon-1137-40621-a.wav,indoor
audio/airport-lyon-1095-40622-a.wav,indoor
audio/bus-lyon-1001-40624-a.wav,transportation
audio/park-lyon-1144-40625-a.wav,outdoor
audio/bus-lyon-1129-40626-a.wav,transportation
audio/public_square-prague-1075-40627-a.wav,outdoor
audio/bus-lisbon-1059-40628-a.wav,transportation
audio/airport-prague-1034-40629-a.wav,indoor
audio/street_pedestrian-prague-1085-40630-a.wav,outdoor
audio/street_pedestrian-prague-1085-40632-a.wav,outdoor
audio/metro-prague-1016-40633-a.wav,transportation
audio/street_pedestrian-lisbon-1004-40636-a.wav,outdoor
audio/park-prague-1092-40637-a.wav,outdoor
audio/tram-lisbon-1035-40639-a.wav,transportation
audio/bus-lyon-1129-40641-a.wav,transportation
audio/airport-lisbon-1000-40643-a.wav,indoor
audio/street_traffic-prague-1006-40645-a.wav,outdoor
audio/tram-lyon-1112-40646-a.wav,transportation
audio/airport-lisbon-1000-40647-a.wav,indoor
audio/park-lisbon-1052-40648-a.wav,outdoor
audio/park-prague-1105-40650-a.wav,outdoor
audio/metro-prague-1016-40651-a.wav,transportation
audio/tram-lyon-1093-40652-a.wav,transportation
audio/shopping_mall-lisbon-1002-40653-a.wav,indoor
audio/street_pedestrian-lisbon-1099-40654-a.wav,outdoor
audio/park-prague-1038-40657-a.wav,outdoor
audio/metro_station-prague-1130-40658-a.wav,indoor
audio/park-lisbon-1057-40659-a.wav,outdoor
audio/airport-lisbon-1122-40660-a.wav,indoor
audio/street_traffic-prague-1033-40661-a.wav,outdoor
audio/metro_station-prague-1130-40662-a.wav,indoor
audio/park-prague-1092-40663-a.wav,outdoor
audio/street_pedestrian-lisbon-1098-40664-a.wav,outdoor
audio/street_traffic-lyon-1110-40665-a.wav,outdoor
audio/metro-lisbon-1107-40666-a.wav,transportation
audio/park-lyon-1012-40667-a.wav,outdoor
audio/shopping_mall-lisbon-1125-40668-a.wav,indoor
audio/shopping_mall-prague-1031-40669-a.wav,indoor
audio/street_traffic-lisbon-1008-40670-a.wav,outdoor
audio/park-prague-1105-40671-a.wav,outdoor
audio/street_pedestrian-prague-1037-40672-a.wav,outdoor
audio/tram-lisbon-1131-40673-a.wav,transportation
audio/metro-lisbon-1121-40676-a.wav,transportation
audio/bus-lisbon-1059-40677-a.wav,transportation
audio/public_square-lyon-1017-40680-a.wav,outdoor
audio/public_square-lyon-1017-40681-a.wav,outdoor
audio/street_traffic-lisbon-1008-40684-a.wav,outdoor
audio/bus-lisbon-1156-40685-a.wav,transportation
audio/public_square-prague-1027-40686-a.wav,outdoor
audio/street_pedestrian-lyon-1047-40689-a.wav,outdoor
audio/bus-lyon-1073-40690-a.wav,transportation
audio/street_pedestrian-lyon-1072-40691-a.wav,outdoor
